gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3456388950	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171313930/original.jpeg	https://www.inaturalist.org/photos/171313930					2021-11-27T01:19:40Z	Naomi Schumichen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Naomi Schumichen
3456388950	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171313950/original.jpeg	https://www.inaturalist.org/photos/171313950					2021-11-27T01:20:17Z	Naomi Schumichen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Naomi Schumichen
3456384495	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173290445/original.jpeg	https://www.inaturalist.org/photos/173290445					2021-12-23T17:53:48Z	keith_folsom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	keith_folsom
3456383114	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155410848/original.jpg	https://www.inaturalist.org/photos/155410848					2021-09-05T08:43:30Z	Peter Gabler		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Peter Gabler
3456381736	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172017520/original.jpg	https://www.inaturalist.org/photos/172017520					2021-12-10T18:34:46Z	Izabella Farr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Izabella Farr
3456381736	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172017543/original.jpg	https://www.inaturalist.org/photos/172017543					2021-12-10T18:34:46Z	Izabella Farr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Izabella Farr
3456381736	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172017513/original.jpg	https://www.inaturalist.org/photos/172017513					2021-12-10T18:34:46Z	Izabella Farr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Izabella Farr
3456381736	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172017528/original.jpg	https://www.inaturalist.org/photos/172017528					2021-12-10T18:34:46Z	Izabella Farr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Izabella Farr
3456378353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/136774038/original.jpg	https://www.inaturalist.org/photos/136774038					2021-06-16T17:43:43Z	edworn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	edworn
3456373787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173829238/original.jpg	https://www.inaturalist.org/photos/173829238					2021-12-24T21:58:18Z	Raphaela E. Floreani Buzbee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Raphaela E. Floreani Buzbee
3456373787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173829252/original.jpg	https://www.inaturalist.org/photos/173829252					2021-12-24T21:58:18Z	Raphaela E. Floreani Buzbee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Raphaela E. Floreani Buzbee
3456373787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173829230/original.jpg	https://www.inaturalist.org/photos/173829230					2021-12-24T21:58:18Z	Raphaela E. Floreani Buzbee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Raphaela E. Floreani Buzbee
3456373787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173829245/original.jpg	https://www.inaturalist.org/photos/173829245					2021-12-24T21:58:18Z	Raphaela E. Floreani Buzbee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Raphaela E. Floreani Buzbee
3456337661	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171417567/original.jpg	https://www.inaturalist.org/photos/171417567					2021-09-26T13:04:00Z	angelusvectorid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	angelusvectorid
3456334741	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/142268941/original.jpg	https://www.inaturalist.org/photos/142268941					2020-04-20T21:11:07Z	bmcalvin1119		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bmcalvin1119
3456331737	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162297843/original.jpg	https://www.inaturalist.org/photos/162297843					2021-10-08T18:06:45Z	zackgrasso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zackgrasso
3456331737	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162297859/original.jpg	https://www.inaturalist.org/photos/162297859					2021-10-08T18:06:45Z	zackgrasso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zackgrasso
3456331737	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162297882/original.jpg	https://www.inaturalist.org/photos/162297882					2021-10-08T18:06:45Z	zackgrasso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zackgrasso
3456316529	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/38915180/original.jpg	https://www.inaturalist.org/photos/38915180					2019-05-07T20:53:37Z	mothvet		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mothvet
3456306492	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/65089263/original.jpg	https://www.inaturalist.org/photos/65089263					2020-03-13T20:17:41Z	dylangreenwood		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dylangreenwood
3456306477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/64425448/original.jpg	https://www.inaturalist.org/photos/64425448					2020-03-24T16:49:54Z	Nick Ramsey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nick Ramsey
3456302985	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162341501/original.jpg	https://www.inaturalist.org/photos/162341501					2021-10-09T00:00:36Z	Steve Alguire		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Alguire
3456286890	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174267011/original.jpg	https://www.inaturalist.org/photos/174267011					2021-12-31T15:10:04Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3456276126	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133724150/original.jpeg	https://www.inaturalist.org/photos/133724150					2021-06-04T06:32:34Z	the swamp ass		iNaturalist	http://creativecommons.org/licenses/by/4.0/	the swamp ass
3456276126	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133724241/original.jpeg	https://www.inaturalist.org/photos/133724241					2021-06-04T06:32:25Z	the swamp ass		iNaturalist	http://creativecommons.org/licenses/by/4.0/	the swamp ass
3456276126	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133724178/original.jpeg	https://www.inaturalist.org/photos/133724178					2021-06-04T06:33:56Z	the swamp ass		iNaturalist	http://creativecommons.org/licenses/by/4.0/	the swamp ass
3456276126	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133724208/original.jpeg	https://www.inaturalist.org/photos/133724208					2021-06-04T06:32:34Z	the swamp ass		iNaturalist	http://creativecommons.org/licenses/by/4.0/	the swamp ass
3456265406	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/170825204/original.jpg	https://www.inaturalist.org/photos/170825204					2021-11-30T03:29:08Z	Jasper Barnes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jasper Barnes
3456247147	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/127830116/original.jpg	https://www.inaturalist.org/photos/127830116					2021-05-09T21:07:02Z	guyfoulks		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	guyfoulks
3456240335	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/3632687/original.jpg	https://www.inaturalist.org/photos/3632687					2016-05-10T14:32:49Z	Kent McFarland		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Kent McFarland
3456232631	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96866492/original.jpg	https://www.inaturalist.org/photos/96866492					2020-09-24T00:48:02Z	ejp9866		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ejp9866
3456228722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/98811659/original.jpg	https://www.inaturalist.org/photos/98811659					2020-10-04T23:21:29Z	sweetone80		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sweetone80
3456228722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/98811671/original.jpg	https://www.inaturalist.org/photos/98811671					2020-10-04T23:21:29Z	sweetone80		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sweetone80
3456228223	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129553261/original.jpeg	https://www.inaturalist.org/photos/129553261					2021-05-17T07:12:31Z	epic2112		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	epic2112
3456228223	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129553243/original.jpeg	https://www.inaturalist.org/photos/129553243					2021-05-17T07:12:00Z	epic2112		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	epic2112
3456228223	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129547139/original.jpeg	https://www.inaturalist.org/photos/129547139					2021-05-17T07:14:10Z	epic2112		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	epic2112
3456227724	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117665593/original.jpeg	https://www.inaturalist.org/photos/117665593					2021-03-24T23:19:59Z	Hannah Girgente		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hannah Girgente
3456227724	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/117665610/original.jpeg	https://www.inaturalist.org/photos/117665610					2021-03-24T23:20:01Z	Hannah Girgente		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hannah Girgente
3456221085	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121847113/original.jpg	https://www.inaturalist.org/photos/121847113					2021-04-18T15:15:00Z	eah0502		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eah0502
3456221085	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121847074/original.jpg	https://www.inaturalist.org/photos/121847074					2021-04-18T15:15:00Z	eah0502		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eah0502
3456218801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174779652/original.jpeg	https://www.inaturalist.org/photos/174779652					2022-01-01T18:19:13Z	Garth Harwood		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Garth Harwood
3456218801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174779659/original.jpeg	https://www.inaturalist.org/photos/174779659					2022-01-01T18:19:25Z	Garth Harwood		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Garth Harwood
3456218801	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174779639/original.jpeg	https://www.inaturalist.org/photos/174779639					2022-01-01T18:18:57Z	Garth Harwood		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Garth Harwood
3456216614	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/176194526/original.jpg	https://www.inaturalist.org/photos/176194526					2022-01-16T15:41:35Z	dannyjm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dannyjm
3456216614	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/176194543/original.jpg	https://www.inaturalist.org/photos/176194543					2022-01-16T15:41:35Z	dannyjm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dannyjm
3456208294	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171801869/original.jpg	https://www.inaturalist.org/photos/171801869					2021-12-08T18:46:16Z	davidreik		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davidreik
3456208294	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171801878/original.jpg	https://www.inaturalist.org/photos/171801878					2021-12-08T18:47:20Z	davidreik		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davidreik
3456208294	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171801861/original.jpg	https://www.inaturalist.org/photos/171801861					2021-12-08T18:46:11Z	davidreik		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davidreik
3456206022	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/119700182/original.jpg	https://www.inaturalist.org/photos/119700182					2021-04-08T20:10:21Z	kisumihi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kisumihi
3456192676	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/141365440/original.jpg	https://www.inaturalist.org/photos/141365440					2021-07-05T16:48:56Z	waldemar56		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	waldemar56
3456191896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174269401/original.jpg	https://www.inaturalist.org/photos/174269401					2021-12-31T16:27:11Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3456190915	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174011689/original.jpg	https://www.inaturalist.org/photos/174011689					2021-12-29T18:03:03Z	karicita50		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	karicita50
3456189924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/95946104/original.jpg	https://www.inaturalist.org/photos/95946104					2020-09-18T22:11:35Z	jamiecovitz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jamiecovitz
3456169091	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174836983/original.jpeg	https://www.inaturalist.org/photos/174836983					2022-01-04T19:05:12Z	Human Bean		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Human Bean
3456166249	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126230140/original.jpeg	https://www.inaturalist.org/photos/126230140					2021-05-04T05:34:36Z	Andrea Hinkemeyer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrea Hinkemeyer
3456163132	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122859840/original.jpeg	https://www.inaturalist.org/photos/122859840					2021-04-21T03:08:06Z	acarranza1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	acarranza1
3456156653	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174187069/original.jpg	https://www.inaturalist.org/photos/174187069					2021-12-30T17:06:21Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3456119620	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/40972313/original.jpg	https://www.inaturalist.org/photos/40972313					2019-06-03T13:23:09Z	Mark		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Mark
3456119083	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175052676/original.jpeg	https://www.inaturalist.org/photos/175052676					2021-12-26T02:00:51Z	Jon Neal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Neal
3456109968	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/120034201/original.jpeg	https://www.inaturalist.org/photos/120034201					2021-04-10T13:31:59Z	rappazord		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rappazord
3456105715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172691927/original.jpeg	https://www.inaturalist.org/photos/172691927					2021-10-11T23:17:45Z	Martin Galli		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Martin Galli
3456105715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172691852/original.jpeg	https://www.inaturalist.org/photos/172691852					2021-10-11T23:17:03Z	Martin Galli		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Martin Galli
3456105715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172691904/original.jpeg	https://www.inaturalist.org/photos/172691904					2021-10-11T23:17:06Z	Martin Galli		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Martin Galli
3456105374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172526578/original.jpg	https://www.inaturalist.org/photos/172526578					2021-12-16T00:55:19Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3456105374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172526569/original.jpg	https://www.inaturalist.org/photos/172526569					2021-12-16T00:55:19Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3456097473	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173107743/original.jpeg	https://www.inaturalist.org/photos/173107743					2021-12-21T23:14:38Z	Serena Lynne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Serena Lynne
3456096159	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173933328/original.jpeg	https://www.inaturalist.org/photos/173933328					2021-10-12T21:46:40Z	Sequoia Janirella Wrens		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sequoia Janirella Wrens
3456089318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172426602/original.jpg	https://www.inaturalist.org/photos/172426602					2021-12-15T02:48:11Z	Patrick R McGown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Patrick R McGown
3456089318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172426032/original.jpg	https://www.inaturalist.org/photos/172426032					2021-12-15T02:06:34Z	Patrick R McGown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Patrick R McGown
3456089318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172426738/original.jpg	https://www.inaturalist.org/photos/172426738					2021-12-15T02:41:09Z	Patrick R McGown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Patrick R McGown
3456089318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172426269/original.jpg	https://www.inaturalist.org/photos/172426269					2021-12-15T01:58:53Z	Patrick R McGown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Patrick R McGown
3456089318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172425985/original.jpg	https://www.inaturalist.org/photos/172425985					2021-12-15T02:02:17Z	Patrick R McGown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Patrick R McGown
3456076343	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173669087/original.jpeg	https://www.inaturalist.org/photos/173669087					2021-12-27T01:22:49Z	embrenhar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	embrenhar
3456076343	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173669076/original.jpeg	https://www.inaturalist.org/photos/173669076					2021-12-27T01:22:49Z	embrenhar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	embrenhar
3456076343	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173669091/original.jpeg	https://www.inaturalist.org/photos/173669091					2021-12-27T01:22:49Z	embrenhar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	embrenhar
3456066086	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166626042/original.jpeg	https://www.inaturalist.org/photos/166626042					2021-10-13T13:48:45Z	cfranske		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cfranske
3456059006	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164998241/original.jpeg	https://www.inaturalist.org/photos/164998241					2021-10-21T20:33:32Z	Robert D Stevenson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robert D Stevenson
3456059006	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164998250/original.jpeg	https://www.inaturalist.org/photos/164998250					2021-10-21T20:33:37Z	Robert D Stevenson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robert D Stevenson
3456042414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171225580/original.jpeg	https://www.inaturalist.org/photos/171225580					2021-12-03T17:28:37Z	Anne Parsons		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anne Parsons
3456038165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129694797/original.jpeg	https://www.inaturalist.org/photos/129694797					2021-05-03T20:28:13Z	Rob Westerduijn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Westerduijn
3456038165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129694805/original.jpeg	https://www.inaturalist.org/photos/129694805					2021-05-03T20:28:16Z	Rob Westerduijn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Westerduijn
3456032548	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171590876/original.jpg	https://www.inaturalist.org/photos/171590876					2021-12-06T23:05:34Z	Ann Schunior		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ann Schunior
3456028546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172626384/original.jpg	https://www.inaturalist.org/photos/172626384					2021-12-17T00:44:44Z	Ann Schunior		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ann Schunior
3456015695	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58548184/original.jpeg	https://www.inaturalist.org/photos/58548184					2019-12-24T20:35:18Z	K.C. Bergdoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K.C. Bergdoll
3456015695	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58548191/original.jpeg	https://www.inaturalist.org/photos/58548191					2019-12-24T20:35:27Z	K.C. Bergdoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K.C. Bergdoll
3456015695	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58548180/original.jpeg	https://www.inaturalist.org/photos/58548180					2019-12-24T20:33:45Z	K.C. Bergdoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K.C. Bergdoll
3456015695	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58548201/original.jpeg	https://www.inaturalist.org/photos/58548201					2019-12-24T20:35:52Z	K.C. Bergdoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K.C. Bergdoll
3456015695	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58548178/original.jpeg	https://www.inaturalist.org/photos/58548178					2019-12-24T20:32:52Z	K.C. Bergdoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K.C. Bergdoll
3456015695	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58548197/original.jpeg	https://www.inaturalist.org/photos/58548197					2019-12-24T20:35:46Z	K.C. Bergdoll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K.C. Bergdoll
3455998590	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53842489/original.jpg	https://www.inaturalist.org/photos/53842489					2019-10-12T04:07:28Z	Daniel McClosky		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Daniel McClosky
3455976254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171971283/original.jpg	https://www.inaturalist.org/photos/171971283					2021-12-10T18:29:25Z	Richard Waite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Richard Waite
3455968252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174398911/original.jpg	https://www.inaturalist.org/photos/174398911					2022-01-01T15:11:06Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455946862	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172491841/original.jpg	https://www.inaturalist.org/photos/172491841					2021-12-15T06:07:30Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
3455934312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173922345/original.jpg	https://www.inaturalist.org/photos/173922345					2021-12-28T17:59:00Z	Derek Hudgins		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Derek Hudgins
3455934312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173922350/original.jpg	https://www.inaturalist.org/photos/173922350					2021-12-28T17:59:00Z	Derek Hudgins		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Derek Hudgins
3455923299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/130303840/original.jpeg	https://www.inaturalist.org/photos/130303840					2021-05-20T18:07:16Z	smileyalyse		iNaturalist	http://creativecommons.org/licenses/by/4.0/	smileyalyse
3455911925	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171472222/original.jpg	https://www.inaturalist.org/photos/171472222					2021-12-05T02:26:33Z	Kyle Aldinger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Aldinger
3455909637	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/136633515/original.jpg	https://www.inaturalist.org/photos/136633515					2021-06-15T22:20:00Z	jasongallant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jasongallant
3455907321	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146835543/original.jpeg	https://www.inaturalist.org/photos/146835543					2021-07-26T17:43:01Z	Sokolov Yuriy Ivanovich		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sokolov Yuriy Ivanovich
3455871632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/175752820/original.jpeg	https://www.inaturalist.org/photos/175752820					2022-01-12T23:03:01Z	Giovanni Bennett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Giovanni Bennett
3455865579	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/170785657/original.jpg	https://www.inaturalist.org/photos/170785657					2021-11-29T16:00:43Z	jb4078		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jb4078
3455856624	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/176166867/original.jpg	https://www.inaturalist.org/photos/176166867					2022-01-15T03:43:51Z	smuller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	smuller
3455844436	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/173214940/original.jpg	https://www.inaturalist.org/photos/173214940					2021-12-18T19:00:11Z	Damon Tighe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Damon Tighe
